"","status","geometry","type","source","sYear","Financiado","Fase","Quantidade de UH","Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região"," Longitude","Latitude","id"
"85","Funciona","POINT (-47.617833 -22.751029)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 33175,54"," 145000"," SRG IVAN H DA SILVA"," 150"," JD S NASCENTE"," 13425834"," PIRACICABA"," 3538709"," AU PIRACICABA"," -47.617833"," -22.751029",85
"86","Funciona","POINT (-47.750397 -21.184096)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 24955,02"," 127000"," R FRANCISCO DE ALMEIDA"," 1100"," PARQUE SAO SEBASTIAO"," 14093230"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.750397"," -21.184096",86
"87","Funciona","POINT (-49.324714 -20.45102)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 90000"," Rua DAVID MILHIM"," 1025"," HAVANA DE VILLE "," 15440000"," NOVA GRANADA"," 3533007"," ESP"," -49.324714"," -20.45102",87
"88","Funciona","POINT (-50.406744 -21.221356)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 27709,01"," 115000"," AV ANTONIO CAVASANA"," 172"," CONCORDIA III"," 16013385"," ARAÇATUBA"," 3502804"," ESP"," -50.406744"," -21.221356",88
"89","Funciona","POINT (-48.436459 -22.897984)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 100000"," ORLANDO GAMITO"," 171"," CHAC LAVAPES"," 18601250"," BOTUCATU"," 3507506"," ESP"," -48.436459"," -22.897984",89
"90","Funciona","POINT (-47.676255 -22.752212)","Atendimento Individual","Casa Paulista","2014"," SUPERINTENDENCIA DE CONTROLE DE ENDEMIAS"," Entregue"," 1"," "," SPE"," 27926,92"," 145000"," ALBERTO MEME"," 0"," KOBAYAT LIBANO"," 13402240"," PIRACICABA"," 3538709"," AU PIRACICABA"," -47.676255"," -22.752212",90
"91","Funciona","POINT (-51.356969 -20.90522)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 115000"," "," "," STA CECILIA"," 16900000"," ANDRADINA"," 3502101"," ESP"," -51.356969"," -20.90522",91
"92","Funciona","POINT (-46.581867 -23.595968)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 22353,63"," 148500"," AV DR FRANCISCO MESQUITA"," 99999"," JD IBITIRAMA"," 03153000"," SÃO PAULO"," 3550308"," RMSP"," -46.581867"," -23.595968",92
"93","Funciona","POINT (-47.425692 -23.532677)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 104000"," RUA PROJETADA"," 315"," IPANEMA DAS PEDRAS"," 18052462"," VOTORANTIM"," 3557006"," RMS"," -47.425692"," -23.532677",93
"94","Funciona","POINT (-45.947986 -23.276365)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 16978,37"," 115000"," R RUA SAO DIEGO"," 631"," JD CALIFORNIA"," 12305650"," JACAREÍ"," 3524402"," RMVPLN"," -45.947986"," -23.276365",94
"95","Funciona","POINT (-45.31605 -22.905054)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 170000"," RUA JOSE BENEDITO MACHADO LT"," 18"," RESIDENCIAL JARDIM PRIMAVERA"," 12580000"," ROSEIRA"," 3544301"," RMVPLN"," -45.31605"," -22.905054",95
"96","Funciona","POINT (-45.966254 -23.298782)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 107272,18"," AV.MORIAKI UENO"," 370"," CHAC JARDELINA"," 12320010"," JACAREÍ"," 3524402"," RMVPLN"," -45.966254"," -23.298782",96
"97","Funciona","POINT (-49.221751 -21.898993)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 90000"," ANTONIO DA CRUZ NETO"," 265"," JD PRIMAVERA"," 17190000"," REGINÓPOLIS"," 3542503"," ESP"," -49.221751"," -21.898993",97
"98","Funciona","POINT (-45.479453 -22.933185)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 135000"," "," "," MOMBACA"," 12425260"," PINDAMONHANGABA"," 3538006"," RMVPLN"," -45.479453"," -22.933185",98
"99","Funciona","POINT (-46.7585 -23.624028)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 10285,36"," 160557,78"," CATIARA"," 267"," CAMPO LIMPO"," 5756240"," SÃO PAULO"," 3550308"," RMSP"," -46.7585"," -23.624028",99
"100","Funciona","POINT (-47.056947 -22.904318)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE ESTADUAL CAMPINAS - UNICAMP"," Entregue"," 1"," "," SPE"," 3100"," 180000"," RUA CORONEL RODOVALHO,"," 98"," CENTRO"," 13015010"," CAMPINAS"," 3509502"," RMC"," -47.056947"," -22.904318",100
"101","Funciona","POINT (-48.158077 -21.762738)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 114985"," AV DOUTOR MIGUEL COUTO"," 493"," JARDIM PRIMOR"," 14806090"," ARARAQUARA"," 3503208"," ESP"," -48.158077"," -21.762738",101
"102","Funciona","POINT (-46.325862 -23.552489)","Atendimento Individual","Casa Paulista","2014"," PROCURADORIA GERAL DO ESTADO"," Entregue"," 1"," "," SPE"," 12471,64"," 144000"," ESTRADA DOS FERNANDES S/N BL"," 6"," PARQUE SANTA ROSA"," 08664005"," SUZANO"," 3552502"," RMSP"," -46.325862"," -23.552489",102
"103","Funciona","POINT (-46.853549 -23.193811)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 188317,53"," CARLOS HUMMEL GUIMARAES"," 0"," JD TAMOIO"," 13219240"," JUNDIAÍ"," 3525904"," AU JUNDIAÍ"," -46.853549"," -23.193811",103
"104","Funciona","POINT (-47.44875 -23.520036)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 30685,31"," 130000"," R COLORADO"," 55"," VILA FRANCO"," 18025610"," SOROCABA"," 3552205"," RMS"," -47.44875"," -23.520036",104
"105","Funciona","POINT (-45.426758 -23.627828)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 18118,40"," 120000"," AVENIDA BELEM,"," 127"," INDAIA"," 11669450"," CARAGUATATUBA"," 3510500"," RMVPLN"," -45.426758"," -23.627828",105
"106","Funciona","POINT (-49.397914 -20.779575)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 138000"," DIREITOS HUMANOS"," 0"," FAZ.PIEDADE"," 15045512"," SÃO JOSÉ DO RIO PRETO"," 3549805"," ESP"," -49.397914"," -20.779575",106
"107","Funciona","POINT (-47.82777 -21.164996)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 28553,67"," 122000"," PARANAPANEMA"," 155"," SUMAREZINHO"," 14051290"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.82777"," -21.164996",107
"108","Funciona","POINT (-48.436435 -22.897776)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 34500"," 100000"," ORLANDO GAMITO"," 171"," CHAC LAVAPES"," 18601250"," BOTUCATU"," 3507506"," ESP"," -48.436435"," -22.897776",108
"109","Funciona","POINT (-46.423146 -23.513518)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 6844,13"," 156691,46"," RUA PARREIRA BRAVA,S/N,TORRE BEM-TE"," 62"," VILA CURUCA"," 08031440"," SÃO PAULO"," 3550308"," RMSP"," -46.423146"," -23.513518",109
"110","Funciona","POINT (-48.14175 -21.777288)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 25283,04"," 100000"," "," "," CHS JD AMERICA"," 14811283"," ARARAQUARA"," 3503208"," ESP"," -48.14175"," -21.777288",110
"111","Funciona","POINT (-48.557427 -20.53545)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 114000","  C"," 12"," CRISTIANO DE CARVALH"," 14781449"," BARRETOS"," 3505500"," ESP"," -48.557427"," -20.53545",111
"112","Funciona","POINT (-46.396871 -23.598106)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 101000"," R RAFAEL DELLA MONICA"," 25"," C TIRADENTES"," 08470480"," SÃO PAULO"," 3550308"," RMSP"," -46.396871"," -23.598106",112
"113","Funciona","POINT (-46.179177 -23.4956)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 10920,90"," 124000"," "," "," JARDIM MARICA"," 8775530"," MOGI DAS CRUZES"," 3530607"," RMSP"," -46.179177"," -23.4956",113
"114","Funciona","POINT (-47.833125 -21.12938)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 140451"," "," "," "," 14065659"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.833125"," -21.12938",114
"115","Funciona","POINT (-46.883728 -23.509914)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 25283,04"," 183737,53"," "," "," VILA SAO JOAO"," 6401160"," BARUERI"," 3505708"," RMSP"," -46.883728"," -23.509914",115
"116","Funciona","POINT (-48.028127 -23.564511)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 8365,56"," 100000"," "," "," VILA PRADO"," 18212480"," ITAPETININGA"," 3522307"," ESP"," -48.028127"," -23.564511",116
"117","Funciona","POINT (-47.85784 -24.497546)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," R TANGARAS"," 0"," JD HATTORI"," 11900000"," REGISTRO"," 3542602"," ESP"," -47.85784"," -24.497546",117
"118","Funciona","POINT (-47.481849 -23.530251)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 31391,60"," 145000"," ANTONIO R C SOBRINHO"," 0"," VOSSOROCA"," 18043340"," SOROCABA"," 3552205"," RMS"," -47.481849"," -23.530251",118
"119","Funciona","POINT (-47.009322 -21.463947)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 33930,18"," 115000"," RUA JOSE ALVES FURQUIM"," 276"," ALTOS DO VALE II"," 13755000"," MOCOCA"," 3530508"," ESP"," -47.009322"," -21.463947",119
"120","Funciona","POINT (-45.894023 -23.218885)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 23814,78"," 130000"," ANTARES"," 195"," JD. SATELITE"," 12230250"," SÃO JOSÉ DOS CAMPOS"," 3549904"," RMVPLN"," -45.894023"," -23.218885",120
"121","Funciona","POINT (-47.830833 -23.353173)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 24087,12"," 110000"," JOAO BASTOS"," 87"," JD AMERICA"," 18273297"," TATUÍ"," 3554003"," RMS"," -47.830833"," -23.353173",121
"122","Funciona","POINT (-47.828936 -21.196706)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 122000"," R JURUA"," 891"," VILA VIRGINIA"," 14030410"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.828936"," -21.196706",122
"123","Funciona","POINT (-50.388047 -22.746666)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 15442,71"," 90000"," RUA JOAO VICENTE"," 144"," JARDIM TANGARA"," 19880000"," CÂNDIDO MOTA"," 3510005"," ESP"," -50.388047"," -22.746666",123
"124","Funciona","POINT (-46.755964 -24.160218)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 25597,67"," 130000"," DOM JOSE GASPAR"," 1255"," JD SUARAO"," 11740000"," ITANHAÉM"," 3522109"," RMBS"," -46.755964"," -24.160218",124
"125","Funciona","POINT (-46.912317 -23.540224)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 6441,79"," 157000"," KLAERCIA ALVES DA ROCHA"," 80"," VILA LUCINDA"," 6626340"," JANDIRA"," 3525003"," RMSP"," -46.912317"," -23.540224",125
"126","Funciona","POINT (-47.369535 -20.570056)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 29727,20"," 125000"," Rua  RUA JOSE NAVARRO GOMES"," 5780"," VILA REAL "," 14403867"," FRANCA"," 3516200"," ESP"," -47.369535"," -20.570056",126
"127","Funciona","POINT (-47.490211 -23.543673)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 102000"," RUA MARIA EUGENIA OLIVEIRA SN APTO"," 14"," JARDIM TATIANA"," 18119155"," VOTORANTIM"," 3557006"," RMS"," -47.490211"," -23.543673",127
"128","Funciona","POINT (-47.833106 -21.129407)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 140451"," "," "," "," 14065659"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.833106"," -21.129407",128
"129","Funciona","POINT (-48.079919 -23.586275)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 26104,47"," 100000"," RUA CRISTINA"," 245"," JARDIM LEONEL"," 18209470"," ITAPETININGA"," 3522307"," ESP"," -48.079919"," -23.586275",129
"130","Funciona","POINT (-45.455168 -22.926593)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 8553,13"," 120000","  JULIO CABRAL"," 92"," SANTANA"," 12403100"," PINDAMONHANGABA"," 3538006"," RMVPLN"," -45.455168"," -22.926593",130
"131","Funciona","POINT (-48.909001 -23.078373)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 100000"," "," "," AVARE I"," 18700000"," AVARÉ"," 3504503"," ESP"," -48.909001"," -23.078373",131
"132","Funciona","POINT (-48.208559 -21.791951)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 115000"," "," "," PQ LARANJEIRAS"," 14801719"," ARARAQUARA"," 3503208"," ESP"," -48.208559"," -21.791951",132
"133","Funciona","POINT (-47.769036 -21.217352)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 140000"," RUA REGINA AUREA BARROSO REIS"," 56"," JARDIM GREENVILLE"," 14098358"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.769036"," -21.217352",133
"134","Funciona","POINT (-48.935505 -23.080565)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 29310,62"," 98000"," MARIA JOAQUINA F PEREIRA"," 0"," CHACARA TINOCO"," 18706882"," AVARÉ"," 3504503"," ESP"," -48.935505"," -23.080565",134
"135","Funciona","POINT (-47.687955 -22.711059)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 115000"," ELIAS FUZARO"," 0"," JUPIA"," 13403346"," PIRACICABA"," 3538709"," AU PIRACICABA"," -47.687955"," -22.711059",135
"136","Funciona","POINT (-47.762432 -21.123536)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 145000"," PEDRO COLINO"," 250"," LEO GOMES"," 14079044"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.762432"," -21.123536",136
"137","Funciona","POINT (-50.434405 -21.198117)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 110000"," R AVIACAO"," 0"," AVIACAO"," 16055503"," ARAÇATUBA"," 3502804"," ESP"," -50.434405"," -21.198117",137
"138","Funciona","POINT (-46.856669 -23.222175)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 19420,88"," 173000"," "," "," VILA ESPERANCA"," 13203830"," JUNDIAÍ"," 3525904"," AU JUNDIAÍ"," -46.856669"," -23.222175",138
"139","Funciona","POINT (-47.20608 -22.861072)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 118900"," "," "," NOVA HORTOLAND"," 13183280"," HORTOLÂNDIA"," 3519071"," RMC"," -47.20608"," -22.861072",139
"140","Funciona","POINT (-47.792134 -20.33452)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 25211,24"," 85000"," R SILVIO MACENINO PALHARES"," 722"," PQ BEIRA RIO"," 14500000"," ITUVERAVA"," 3524105"," ESP"," -47.792134"," -20.33452",140
"141","Funciona","POINT (-46.634519 -24.10038)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 190000"," AVENIDA SOROCABANA NR"," 7508"," BALNEARIO ITAOCA"," 11730000"," MONGAGUÁ"," 3531100"," RMBS"," -46.634519"," -24.10038",141
"142","Funciona","POINT (-46.7989 -21.978125)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," RUA HERMINIA ROSSI PERES"," 142"," CENTRO"," 13870970"," SÃO JOÃO DA BOA VISTA"," 3549102"," ESP"," -46.7989"," -21.978125",142
"143","Funciona","POINT (-46.740963 -23.435663)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 20270,35"," 134000"," FREDRICH VON VOITH"," 1830"," PIRITUBA"," 2995000"," SÃO PAULO"," 3550308"," RMSP"," -46.740963"," -23.435663",143
"144","Funciona","POINT (-49.375789 -20.780234)","Atendimento Individual","Casa Paulista","2014"," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 12823,95"," 134270"," RUA PROJETADA B SN BLOCO"," 14"," LOTEAMENTO CLUBE V"," 15050500"," SÃO JOSÉ DO RIO PRETO"," 3549805"," ESP"," -49.375789"," -20.780234",144
"145","Funciona","POINT (-46.423146 -23.513518)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 14371,97"," 159675,90","  MALVA-ISCO ESQ RUA PARREIRA BRAVA APTO"," 88"," VILA NOVA CURUCA"," 08031440"," SÃO PAULO"," 3550308"," RMSP"," -46.423146"," -23.513518",145
"146","Funciona","POINT (-46.379561 -23.479832)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 142000"," CATULE"," 101"," S M PAULISTA"," 8191350"," SÃO PAULO"," 3550308"," RMSP"," -46.379561"," -23.479832",146
"147","Funciona","POINT (-51.258479 -21.562043)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 20458,54"," 80000"," AVENIDA AV MIRANDOPOLIS"," 478"," VILA PERES"," 17860000"," PACAEMBU"," 3534906"," ESP"," -51.258479"," -21.562043",147
"148","Funciona","POINT (-47.794927 -21.104862)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 21576,17"," 97000"," LARA NILSA RAFFAINI CACA"," 630"," QUINT FACCI II"," 14070530"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.794927"," -21.104862",148
"149","Funciona","POINT (-47.218245 -22.864147)","Atendimento Individual","Casa Paulista","2014"," DEPARTAMENTO ESTADUAL DE TRANSITO-DETRAN"," Entregue"," 1"," "," SPE"," 30313,32"," 173600"," AV NELSON PEREIRA BUENO"," 185"," REMANSO CAMPINEIRO"," 13184235"," HORTOLÂNDIA"," 3519071"," RMC"," -47.218245"," -22.864147",149
"150","Funciona","POINT (-46.584132 -23.593311)","Atendimento Individual","Casa Paulista","2014"," EMPREGO E RELACOES DO TRABALHO"," Entregue"," 1"," "," SPE"," 33819,66"," 190000"," DR. FRANCISCO MESQUITA"," 0"," VILA PRUDENTE"," 3153000"," SÃO PAULO"," 3550308"," RMSP"," -46.584132"," -23.593311",150
"151","Funciona","POINT (-48.210505 -21.792415)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 114000"," PAULINO RODELLA"," 1234"," PQ LARANJEIRAS"," 14801719"," ARARAQUARA"," 3503208"," ESP"," -48.210505"," -21.792415",151
"152","Funciona","POINT (-47.446533 -20.526783)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 145000"," AV. MINISTRO RUI BARBOSA N¿"," 2381"," RESIDENCIAL SANTA CLARA"," 14406530"," FRANCA"," 3516200"," ESP"," -47.446533"," -20.526783",152
"153","Funciona","POINT (-45.128463 -22.749719)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 34500"," 150000"," RUA BRASIL"," 240"," SANTO ANTONIO"," 12609400"," LORENA"," 3527207"," RMVPLN"," -45.128463"," -22.749719",153
"154","Funciona","POINT (-47.681127 -22.68084)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 129623"," NOSSA SENHORA DO CARMO"," 0"," STA TEREZINHA"," 13411030"," PIRACICABA"," 3538709"," AU PIRACICABA"," -47.681127"," -22.68084",154
"155","Funciona","POINT (-49.96952 -22.164729)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 30064,01"," 115000"," R. HELENA SAMPAIO VIDAL NR"," 1019"," JD SANTA ANTONIETA II"," 17512280"," MARÍLIA"," 3529005"," ESP"," -49.96952"," -22.164729",155
"156","Funciona","POINT (-46.359994 -23.547513)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34154,46"," 90000"," DAS GARCAS"," 53"," JD DO CASTELO"," 8503060"," FERRAZ DE VASCONCELOS"," 3515707"," RMSP"," -46.359994"," -23.547513",156
"157","Funciona","POINT (-49.351378 -20.826975)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 145000"," AVENIDA DE MAIO"," 2749"," VILA SAO JUDAS TADEU"," 15075350"," SÃO JOSÉ DO RIO PRETO"," 3549805"," ESP"," -49.351378"," -20.826975",157
